Normal Inferred Class,Normal Encode Time,Normal Distance Time,Omen Dim Use,Omen Inferred Class,Omen Encode Time,Omen Distance Time,Omen Test Time,Absolute Dim Used,Absolute Inferred Class,Absolute Time,Diff Dim Used,Diff Inferred Class,Diff Time,Mean Dim Used,Mean Inferred Class,Mean Time,Actual Class
3,243.4,0.1,18,3,27.9,0.1,0.1,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,157,3,243.6,0.2,2.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,157,3,243.5,0.2,2.0,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,157,4,243.3,0.1,2.3,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,42,3,65.2,0.1,0.3,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,24,4,37.0,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,157,4,243.7,0.0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,23,4,35.6,0.1,0.2,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,149,4,231.3,0.0,1.9,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,35,4,54.2,0.1,0.4,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,28,4,43.7,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,28,4,43.4,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,157,4,243.1,0.0,2.7,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,157,4,243.3,0.1,2.3,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,9,4,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
4,243.4,0.1,157,4,243.4,0.1,2.2,0,0,0.0,0,0,0.0,0,0,0.0,3
5,243.4,0.1,120,5,185.8,0.3,1.7,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,157,5,243.2,0.3,2.2,0,0,0.0,0,0,0.0,0,0,0.0,5
4,243.3,0.1,157,4,243.2,0.1,2.5,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.3,0.1,157,5,243.5,0.2,2.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.3,0.1,157,5,243.1,0.3,2.4,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.0,29,4,45.0,0.1,0.2,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.3,0.1,157,5,243.2,0.2,2.4,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.3,0.1,157,5,243.3,0.2,2.2,0,0,0.0,0,0,0.0,0,0,0.0,5
4,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,157,5,243.9,0.1,1.8,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,157,5,242.2,0.0,3.6,0,0,0.0,0,0,0.0,0,0,0.0,5
3,243.4,0.1,9,4,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,157,5,243.2,0.4,2.1,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,9,4,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
4,243.4,0.1,157,4,243.6,0.3,1.9,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,39,5,60.8,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,17,5,26.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.3,0.1,33,5,51.1,0.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,157,5,243.6,0.1,2.0,0,0,0.0,0,0,0.0,0,0,0.0,5
3,243.4,0.1,157,3,243.8,0.1,1.9,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,157,5,243.3,0.1,2.3,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,157,5,243.6,0.1,2.1,0,0,0.0,0,0,0.0,0,0,0.0,5
4,243.4,0.1,157,4,243.9,0.2,1.6,0,0,0.0,0,0,0.0,0,0,0.0,5
4,243.3,0.1,157,4,243.9,0.2,1.7,0,0,0.0,0,0,0.0,0,0,0.0,5
4,243.4,0.1,157,4,243.7,0.1,1.9,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,157,5,243.4,0.1,2.2,0,0,0.0,0,0,0.0,0,0,0.0,5
0,243.4,0.1,15,0,23.2,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,15,0,23.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,15,0,23.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,35,0,54.1,0.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,37,0,57.0,0.0,0.8,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,17,0,26.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.5,0.1,21,0,32.7,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,35,0,54.2,0.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,11,0,17.0,0.1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,17,0,26.4,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,87,0,135.2,0.0,0.9,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,21,0,32.5,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,23,0,35.9,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,15,0,23.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,15,0,23.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,19,0,29.3,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,157,0,243.7,0.2,1.8,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.5,0.1,15,0,23.1,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,10,0,15.5,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,42,0,65.5,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,16,0,24.9,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,29,0,44.6,0.1,0.6,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
2,243.4,0.1,19,2,29.3,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,32,2,49.5,0.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,21,2,32.5,0.1,0.2,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,26,2,40.1,0.1,0.4,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,9,2,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,11,2,17.0,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,14,2,21.7,0.1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,19,2,29.3,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,24,2,37.2,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,12,2,18.6,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,9,2,13.9,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,10,2,15.4,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,9,2,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
0,243.4,0.1,157,0,243.7,0.0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,157,1,243.7,0.0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,102,1,158.3,0.0,1.3,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,157,1,243.3,0.1,2.3,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,157,1,243.8,0.0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,157,1,243.5,0.2,1.9,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,30,1,46.8,0.1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,86,0,133.5,0.1,0.9,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.5,0.1,26,1,40.4,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,22,1,34.1,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,8,1,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,26,1,40.1,0.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,8,1,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,22,1,34.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,46,1,71.3,0.1,0.5,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,24,1,37.2,0.1,0.2,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,11,1,17.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,11,1,17.0,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,97,1,150.4,0.0,1.3,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,157,0,243.6,0.1,2.0,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,157,0,243.4,0.1,2.2,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,157,0,243.2,0.3,2.2,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,157,1,243.7,0.2,1.8,0,0,0.0,0,0,0.0,0,0,0.0,1
2,243.5,0.1,24,2,37.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,10,2,15.6,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,10,2,15.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,11,2,17.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,12,2,18.5,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,27,2,42.1,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,2
4,243.4,0.1,97,4,150.6,0.1,1.1,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,114,4,176.7,0.1,1.5,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,53,4,82.5,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,38,4,59.0,0.1,0.3,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,28,4,43.6,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,28,4,43.4,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,149,4,231.2,0.1,1.8,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.3,0.1,48,4,74.6,0.1,0.4,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,75,4,116.0,0.0,1.3,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,38,4,59.1,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,39,4,60.6,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,28,4,43.3,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.3,0.1,24,4,37.1,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,63,4,97.9,0.1,0.6,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,18,4,28.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,16,4,25.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,9,4,13.9,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,50,4,77.2,0.1,0.9,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,35,4,54.3,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,4
4,243.4,0.1,90,4,139.5,0.0,1.3,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.3,0.1,63,3,97.7,0.1,0.7,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,18,3,28.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,23,3,35.4,0.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,22,3,34.3,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,28,3,43.2,0.1,0.4,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,11,3,17.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,18,3,27.7,0.1,0.3,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,27,3,41.5,0.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,26,3,40.0,0.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,15,3,23.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,27,3,41.8,0.1,0.3,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,13,3,20.1,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,3
5,243.4,0.1,157,5,243.2,0.1,2.5,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,96,3,149.5,0.1,0.7,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,24,3,36.9,0.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,28,3,43.4,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,42,3,64.5,0.0,1.2,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,18,3,27.7,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.3,0.1,29,3,45.3,0.1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,17,3,26.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,15,3,23.1,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,25,3,38.5,0.1,0.4,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,28,3,43.0,0.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0,3
3,243.4,0.1,46,3,71.5,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,3
0,243.4,0.1,16,0,25.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,19,5,29.6,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,62,5,96.4,0.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,69,5,107.1,0.0,0.8,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,42,5,65.0,0.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,8,5,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,37,5,57.1,0.1,0.6,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,33,5,50.9,0.1,0.6,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,86,5,133.2,0.0,1.3,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,33,5,51.6,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,21,5,32.5,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,11,5,17.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.3,0.1,21,5,32.4,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,21,5,32.5,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,56,5,86.8,0.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,141,5,218.5,0.3,2.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,32,5,49.6,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,30,5,46.9,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.0,29,5,45.0,0.1,0.2,0,0,0.0,0,0,0.0,0,0,0.0,5
3,243.4,0.1,157,3,243.0,0.2,2.5,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,72,5,111.4,0.2,1.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.3,0.1,85,5,131.6,0.1,1.4,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,148,5,229.7,0.0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,16,5,24.9,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,22,5,33.9,0.0,0.5,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,47,5,72.7,0.0,0.8,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,138,5,214.0,0.1,1.9,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.3,0.1,131,5,203.3,0.1,1.7,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,21,5,32.7,0.1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,12,5,18.5,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,5
5,243.4,0.1,157,5,243.2,0.2,2.3,0,0,0.0,0,0,0.0,0,0,0.0,5
0,243.4,0.1,11,0,17.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,91,0,141.5,0.2,0.7,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.5,0.1,14,0,21.6,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.5,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,18,0,27.8,0.1,0.2,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,61,0,94.0,0.1,1.4,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,16,0,25.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,69,0,106.8,0.0,1.2,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,78,0,121.0,0.1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,98,0,151.9,0.1,1.4,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,13,0,20.2,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,20,0,30.9,0.1,0.2,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,45,0,69.7,0.1,0.6,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.5,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,88,0,136.1,0.2,1.4,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,9,0,13.9,0.1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,10,0,15.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,18,0,28.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.5,0.0,8,0,12.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.5,0.1,8,0,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,27,0,42.2,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,18,0,27.7,0.0,0.4,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.4,0.1,69,0,107.0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0
0,243.5,0.1,28,0,43.6,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,0
2,243.5,0.1,9,2,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,11,2,17.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.3,0.1,9,2,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,10,2,15.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,9,2,13.9,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,15,2,23.2,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,9,2,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,10,2,15.6,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.0,8,2,12.5,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,18,2,27.7,0.0,0.3,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.4,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,9,2,13.9,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
2,243.5,0.1,9,2,14.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2
1,243.4,0.1,8,2,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
2,243.5,0.1,54,2,83.6,0.0,0.8,0,0,0.0,0,0,0.0,0,0,0.0,1
2,243.5,0.1,10,2,15.4,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,120,1,185.9,0.1,1.8,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,118,1,183.1,0.1,1.5,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.5,0.1,157,1,243.7,0.0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.4,0.1,157,0,243.6,0.1,2.1,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,53,1,82.1,0.1,0.7,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,157,1,243.5,0.1,2.1,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,22,1,34.0,0.1,0.2,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,114,1,176.6,0.1,1.7,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,13,1,20.0,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,157,1,243.5,0.4,1.8,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,21,1,32.7,0.1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,8,1,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,69,1,107.3,0.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0,1
0,243.5,0.1,157,0,243.6,0.1,2.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,43,1,66.6,0.0,0.6,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,157,1,243.5,0.0,2.2,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.3,0.1,62,1,96.3,0.0,0.7,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,80,1,124.1,0.0,1.1,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,148,1,229.6,0.0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,1
1,243.4,0.1,15,1,23.2,0.0,0.2,0,0,0.0,0,0,0.0,0,0,0.0,1
3,243.4,0.1,157,3,243.6,0.1,2.1,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,123,3,190.4,0.2,1.9,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.3,0.1,103,3,159.6,0.1,1.5,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,8,4,12.4,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,9,3,13.9,0.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,157,3,243.6,0.1,2.0,0,0,0.0,0,0,0.0,0,0,0.0,4
3,243.4,0.1,157,3,243.8,0.1,1.9,0,0,0.0,0,0,0.0,0,0,0.0,4
